date,day,pages,reason
1939-06-14,Wednesday,9,
1939-06-15,Thursday,9,
1939-06-16,Friday,9,
1939-06-17,Saturday,3,
1939-06-18,Sunday,0,Sunday
1939-06-19,Monday,9,
1939-06-20,Tuesday,9,
1939-06-21,Wednesday,9,
1939-06-22,Thursday,9,
1939-06-23,Friday,9,
1939-06-24,Saturday,3,
1939-06-25,Sunday,0,Sunday
1939-06-26,Monday,9,
1939-06-27,Tuesday,9,
1939-06-28,Wednesday,9,
1939-06-29,Thursday,6,
1939-06-30,Friday,9,
1939-07-01,Saturday,3,
1939-07-02,Sunday,0,Sunday
1939-07-03,Monday,9,
1939-07-04,Tuesday,9,
1939-07-05,Wednesday,9,
1939-07-06,Thursday,9,
1939-07-07,Friday,9,
1939-07-08,Saturday,3,
1939-07-09,Sunday,0,Sunday
1939-07-10,Monday,9,
1939-07-11,Tuesday,9,
1939-07-12,Wednesday,9,
1939-07-13,Thursday,9,
1939-07-14,Friday,9,
1939-07-15,Saturday,3,
1939-07-16,Sunday,0,Sunday
1939-07-17,Monday,9,
1939-07-18,Tuesday,9,
1939-07-19,Wednesday,9,
1939-07-20,Thursday,9,
1939-07-21,Friday,9,
1939-07-22,Saturday,3,
1939-07-23,Sunday,0,Sunday
1939-07-24,Monday,9,
1939-07-25,Tuesday,9,
1939-07-26,Wednesday,9,
1939-07-27,Thursday,9,
1939-07-28,Friday,9,
1939-07-29,Saturday,3,
1939-07-30,Sunday,0,Sunday
1939-07-31,Monday,9,
1939-08-01,Tuesday,9,
1939-08-02,Wednesday,9,
1939-08-03,Thursday,9,
1939-08-04,Friday,9,
1939-08-05,Saturday,3,
1939-08-06,Sunday,0,Sunday
1939-08-07,Monday,0,Bank Holiday
1939-08-08,Tuesday,9,
1939-08-09,Wednesday,9,
1939-08-10,Thursday,9,
1939-08-11,Friday,9,
1939-08-12,Saturday,3,
1939-08-13,Sunday,0,Sunday
1939-08-14,Monday,9,
1939-08-15,Tuesday,9,
1939-08-16,Wednesday,9,
1939-08-17,Thursday,9,
1939-08-18,Friday,9,
1939-08-19,Saturday,3,
1939-08-20,Sunday,0,Sunday
1939-08-21,Monday,9,
1939-08-22,Tuesday,9,
1939-08-23,Wednesday,9,
1939-08-24,Thursday,9,
1939-08-25,Friday,9,
1939-08-26,Saturday,3,
1939-08-27,Sunday,0,Sunday
1939-08-28,Monday,9,
1939-08-29,Tuesday,9,
1939-08-30,Wednesday,9,
1939-08-31,Thursday,9,
1939-09-01,Friday,8,
1939-09-02,Saturday,0,Closed due to war - http://nla.gov.au/nla.news-article17620079
1939-09-03,Sunday,0,Sunday
1939-09-04,Monday,0,Closed due to war - http://nla.gov.au/nla.news-article17620079
1939-09-05,Tuesday,9,
1939-09-06,Wednesday,9,
1939-09-07,Thursday,9,
1939-09-08,Friday,9,
1939-09-09,Saturday,3,
1939-09-10,Sunday,0,Sunday
1939-09-11,Monday,9,
1939-09-12,Tuesday,9,
1939-09-13,Wednesday,9,
1939-09-14,Thursday,9,
1939-09-15,Friday,9,
1939-09-16,Saturday,3,
1939-09-17,Sunday,0,Sunday
1939-09-18,Monday,9,
1939-09-19,Tuesday,9,
1939-09-20,Wednesday,9,
1939-09-21,Thursday,9,
1939-09-22,Friday,9,
1939-09-23,Saturday,3,
1939-09-24,Sunday,0,Sunday
1939-09-25,Monday,9,
1939-09-26,Tuesday,9,
1939-09-27,Wednesday,9,
1939-09-28,Thursday,9,
1939-09-29,Friday,9,
1939-09-30,Saturday,3,
1939-10-01,Sunday,0,Sunday
1939-10-02,Monday,0,Labour Day
1939-10-03,Tuesday,9,
1939-10-04,Wednesday,9,
1939-10-05,Thursday,9,
1939-10-06,Friday,9,
1939-10-07,Saturday,3,
1939-10-08,Sunday,0,Sunday
1939-10-09,Monday,9,
1939-10-10,Tuesday,9,
1939-10-11,Wednesday,9,
1939-10-12,Thursday,9,
1939-10-13,Friday,9,
1939-10-14,Saturday,3,
1939-10-15,Sunday,0,Sunday
1939-10-16,Monday,9,
1939-10-17,Tuesday,9,
1939-10-18,Wednesday,9,
1939-10-19,Thursday,9,
1939-10-20,Friday,9,
1939-10-21,Saturday,3,
1939-10-22,Sunday,0,Sunday
1939-10-23,Monday,9,
1939-10-24,Tuesday,9,
1939-10-25,Wednesday,9,
1939-10-26,Thursday,9,
1939-10-27,Friday,9,
1939-10-28,Saturday,3,
1939-10-29,Sunday,0,Sunday
1939-10-30,Monday,9,
1939-10-31,Tuesday,9,
1939-11-01,Wednesday,9,
1939-11-02,Thursday,9,
1939-11-03,Friday,9,
1939-11-04,Saturday,3,
1939-11-05,Sunday,0,Sunday
1939-11-06,Monday,9,
1939-11-07,Tuesday,9,
1939-11-08,Wednesday,9,
1939-11-09,Thursday,9,
1939-11-10,Friday,9,
1939-11-11,Saturday,3,
1939-11-12,Sunday,0,Sunday
1939-11-13,Monday,9,
1939-11-14,Tuesday,9,
1939-11-15,Wednesday,9,
1939-11-16,Thursday,9,
1939-11-17,Friday,9,
1939-11-18,Saturday,3,
1939-11-19,Sunday,0,Sunday
1939-11-20,Monday,9,
1939-11-21,Tuesday,9,
1939-11-22,Wednesday,9,
1939-11-23,Thursday,9,
1939-11-24,Friday,9,
1939-11-25,Saturday,3,
1939-11-26,Sunday,0,Sunday
1939-11-27,Monday,9,
1939-11-28,Tuesday,9,
1939-11-29,Wednesday,9,
1939-11-30,Thursday,9,
1939-12-01,Friday,9,
1939-12-02,Saturday,3,
1939-12-03,Sunday,0,Sunday
1939-12-04,Monday,9,
1939-12-05,Tuesday,9,
1939-12-06,Wednesday,9,
1939-12-07,Thursday,9,
1939-12-08,Friday,9,
1939-12-09,Saturday,3,
1939-12-10,Sunday,0,Sunday
1939-12-11,Monday,9,
1939-12-12,Tuesday,6,
1939-12-13,Wednesday,9,
1939-12-14,Thursday,9,
1939-12-15,Friday,9,
1939-12-16,Saturday,3,
1939-12-17,Sunday,0,Sunday
1939-12-18,Monday,9,
1939-12-19,Tuesday,9,
1939-12-20,Wednesday,9,
1939-12-21,Thursday,9,
1939-12-22,Friday,6,
1939-12-23,Saturday,0,No pages
1939-12-24,Sunday,0,Sunday
1939-12-25,Monday,0,Christmas Day
1939-12-26,Tuesday,0,Boxing Day
1939-12-27,Wednesday,0,No pages
1939-12-28,Thursday,0,No pages
1939-12-29,Friday,0,No pages
1939-12-30,Saturday,0,No pages
1939-12-31,Sunday,0,Sunday
1940-01-01,Monday,0,New Years day
1940-01-02,Tuesday,9,
1940-01-03,Wednesday,9,
1940-01-04,Thursday,9,
1940-01-05,Friday,9,
1940-01-06,Saturday,3,
1940-01-07,Sunday,0,Sunday
1940-01-08,Monday,9,
1940-01-09,Tuesday,9,
1940-01-10,Wednesday,9,
1940-01-11,Thursday,9,
1940-01-12,Friday,9,
1940-01-13,Saturday,3,
1940-01-14,Sunday,0,Sunday
1940-01-15,Monday,9,
1940-01-16,Tuesday,9,
1940-01-17,Wednesday,9,
1940-01-18,Thursday,9,
1940-01-19,Friday,9,
1940-01-20,Saturday,3,
1940-01-21,Sunday,0,Sunday
1940-01-22,Monday,9,
1940-01-23,Tuesday,9,
1940-01-24,Wednesday,9,
1940-01-25,Thursday,9,
1940-01-26,Friday,9,
1940-01-27,Saturday,3,
1940-01-28,Sunday,0,Sunday
1940-01-29,Monday,0,Anniversary Day
1940-01-30,Tuesday,9,
1940-01-31,Wednesday,9,
1940-02-01,Thursday,9,
1940-02-02,Friday,9,
1940-02-03,Saturday,3,
1940-02-04,Sunday,0,Sunday
1940-02-05,Monday,9,
1940-02-06,Tuesday,9,
1940-02-07,Wednesday,9,
1940-02-08,Thursday,9,
1940-02-09,Friday,9,
1940-02-10,Saturday,3,
1940-02-11,Sunday,0,Sunday
1940-02-12,Monday,9,
1940-02-13,Tuesday,9,
1940-02-14,Wednesday,9,
1940-02-15,Thursday,9,
1940-02-16,Friday,9,
1940-02-17,Saturday,3,
1940-02-18,Sunday,0,Sunday
1940-02-19,Monday,9,
1940-02-20,Tuesday,9,
1940-02-21,Wednesday,9,
1940-02-22,Thursday,9,
1940-02-23,Friday,9,
1940-02-24,Saturday,3,
1940-02-25,Sunday,0,Sunday
1940-02-26,Monday,9,
1940-02-27,Tuesday,9,
1940-02-28,Wednesday,9,
1940-02-29,Thursday,9,
1940-03-01,Friday,9,
1940-03-02,Saturday,3,
1940-03-03,Sunday,0,Sunday
1940-03-04,Monday,9,
1940-03-05,Tuesday,9,
1940-03-06,Wednesday,9,
1940-03-07,Thursday,9,
1940-03-08,Friday,9,
1940-03-09,Saturday,3,
1940-03-10,Sunday,0,Sunday
1940-03-11,Monday,9,
1940-03-12,Tuesday,9,
1940-03-13,Wednesday,6,
1940-03-14,Thursday,9,
1940-03-15,Friday,9,
1940-03-16,Saturday,3,
1940-03-17,Sunday,0,Sunday
1940-03-18,Monday,9,
1940-03-19,Tuesday,9,
1940-03-20,Wednesday,9,
1940-03-21,Thursday,6,
1940-03-22,Friday,0,Good Friday
1940-03-23,Saturday,0,Easter Saturday
1940-03-24,Sunday,0,Sunday
1940-03-25,Monday,0,Easter Monday
1940-03-26,Tuesday,9,
1940-03-27,Wednesday,9,
1940-03-28,Thursday,9,
1940-03-29,Friday,9,
1940-03-30,Saturday,3,
1940-03-31,Sunday,0,Sunday
1940-04-01,Monday,9,
1940-04-02,Tuesday,9,
1940-04-03,Wednesday,9,
1940-04-04,Thursday,9,
1940-04-05,Friday,9,
1940-04-06,Saturday,3,
1940-04-07,Sunday,0,Sunday
1940-04-08,Monday,9,
1940-04-09,Tuesday,9,
1940-04-10,Wednesday,9,
1940-04-11,Thursday,9,
1940-04-12,Friday,9,
1940-04-13,Saturday,3,
1940-04-14,Sunday,0,Sunday
1940-04-15,Monday,9,
1940-04-16,Tuesday,9,
1940-04-17,Wednesday,9,
1940-04-18,Thursday,9,
1940-04-19,Friday,9,
1940-04-20,Saturday,3,
1940-04-21,Sunday,0,Sunday
1940-04-22,Monday,9,
1940-04-23,Tuesday,9,
1940-04-24,Wednesday,9,
1940-04-25,Thursday,0,Anzac Day
1940-04-26,Friday,9,
1940-04-27,Saturday,3,
1940-04-28,Sunday,0,Sunday
1940-04-29,Monday,9,
1940-04-30,Tuesday,9,
1940-05-01,Wednesday,9,
1940-05-02,Thursday,9,
1940-05-03,Friday,9,
1940-05-04,Saturday,3,
1940-05-05,Sunday,0,Sunday
1940-05-06,Monday,9,
1940-05-07,Tuesday,9,
1940-05-08,Wednesday,9,
1940-05-09,Thursday,9,
1940-05-10,Friday,9,
1940-05-11,Saturday,3,
1940-05-12,Sunday,0,Sunday
1940-05-13,Monday,9,
1940-05-14,Tuesday,9,
1940-05-15,Wednesday,9,
1940-05-16,Thursday,9,
1940-05-17,Friday,9,
1940-05-18,Saturday,3,
1940-05-19,Sunday,0,Sunday
1940-05-20,Monday,9,
1940-05-21,Tuesday,9,
1940-05-22,Wednesday,9,
1940-05-23,Thursday,9,
1940-05-24,Friday,9,
1940-05-25,Saturday,3,
1940-05-26,Sunday,0,Sunday
1940-05-27,Monday,9,
1940-05-28,Tuesday,9,
1940-05-29,Wednesday,9,
1940-05-30,Thursday,9,
1940-05-31,Friday,9,
1940-06-01,Saturday,3,
1940-06-02,Sunday,0,Sunday
1940-06-03,Monday,9,
1940-06-04,Tuesday,9,
1940-06-05,Wednesday,9,
1940-06-06,Thursday,9,
1940-06-07,Friday,9,
1940-06-08,Saturday,3,
1940-06-09,Sunday,0,Sunday
1940-06-10,Monday,9,
1940-06-11,Tuesday,9,
1940-06-12,Wednesday,9,
1940-06-13,Thursday,9,
1940-06-14,Friday,9,
1940-06-15,Saturday,3,
1940-06-16,Sunday,0,Sunday
1940-06-17,Monday,0,King's Birthday
1940-06-18,Tuesday,9,
1940-06-19,Wednesday,9,
1940-06-20,Thursday,9,
1940-06-21,Friday,9,
1940-06-22,Saturday,3,
1940-06-23,Sunday,0,Sunday
1940-06-24,Monday,9,
1940-06-25,Tuesday,9,
1940-06-26,Wednesday,9,
1940-06-27,Thursday,9,
1940-06-28,Friday,9,
1940-06-29,Saturday,3,
1940-06-30,Sunday,0,Sunday
1940-07-01,Monday,8,
1940-07-02,Tuesday,9,
1940-07-03,Wednesday,9,
1940-07-04,Thursday,9,
1940-07-05,Friday,9,
1940-07-06,Saturday,3,
1940-07-07,Sunday,0,Sunday
1940-07-08,Monday,9,
1940-07-09,Tuesday,9,
1940-07-10,Wednesday,9,
1940-07-11,Thursday,9,
1940-07-12,Friday,9,
1940-07-13,Saturday,3,
1940-07-14,Sunday,0,Sunday
1940-07-15,Monday,9,
1940-07-16,Tuesday,9,
1940-07-17,Wednesday,9,
1940-07-18,Thursday,9,
1940-07-19,Friday,9,
1940-07-20,Saturday,3,
1940-07-21,Sunday,0,Sunday
1940-07-22,Monday,9,
1940-07-23,Tuesday,9,
1940-07-24,Wednesday,9,
1940-07-25,Thursday,9,
1940-07-26,Friday,9,
1940-07-27,Saturday,3,
1940-07-28,Sunday,0,Sunday
1940-07-29,Monday,9,
1940-07-30,Tuesday,9,
1940-07-31,Wednesday,9,
1940-08-01,Thursday,9,
1940-08-02,Friday,8,
1940-08-03,Saturday,3,
1940-08-04,Sunday,0,Sunday
1940-08-05,Monday,9,
1940-08-06,Tuesday,9,
1940-08-07,Wednesday,9,
1940-08-08,Thursday,10,
1940-08-09,Friday,9,
1940-08-10,Saturday,3,
1940-08-11,Sunday,0,Sunday
1940-08-12,Monday,9,
1940-08-13,Tuesday,9,
1940-08-14,Wednesday,9,
1940-08-15,Thursday,9,
1940-08-16,Friday,9,
1940-08-17,Saturday,3,
1940-08-18,Sunday,0,Sunday
1940-08-19,Monday,9,
1940-08-20,Tuesday,9,
1940-08-21,Wednesday,9,
1940-08-22,Thursday,9,
1940-08-23,Friday,9,
1940-08-24,Saturday,3,
1940-08-25,Sunday,0,Sunday
1940-08-26,Monday,9,
1940-08-27,Tuesday,9,
1940-08-28,Wednesday,9,
1940-08-29,Thursday,9,
1940-08-30,Friday,9,
1940-08-31,Saturday,3,
1940-09-01,Sunday,0,Sunday
1940-09-02,Monday,9,
1940-09-03,Tuesday,9,
1940-09-04,Wednesday,9,
1940-09-05,Thursday,9,
1940-09-06,Friday,9,
1940-09-07,Saturday,3,
1940-09-08,Sunday,0,Sunday
1940-09-09,Monday,9,
1940-09-10,Tuesday,9,
1940-09-11,Wednesday,9,
1940-09-12,Thursday,9,
1940-09-13,Friday,9,
1940-09-14,Saturday,3,
1940-09-15,Sunday,0,Sunday
1940-09-16,Monday,9,
1940-09-17,Tuesday,9,
1940-09-18,Wednesday,9,
1940-09-19,Thursday,9,
1940-09-20,Friday,9,
1940-09-21,Saturday,3,
1940-09-22,Sunday,0,Sunday
1940-09-23,Monday,9,
1940-09-24,Tuesday,9,
1940-09-25,Wednesday,9,
1940-09-26,Thursday,9,
1940-09-27,Friday,9,
1940-09-28,Saturday,3,
1940-09-29,Sunday,0,Sunday
1940-09-30,Monday,9,
1940-10-01,Tuesday,9,
1940-10-02,Wednesday,9,
1940-10-03,Thursday,9,
1940-10-04,Friday,9,
1940-10-05,Saturday,3,
1940-10-06,Sunday,0,Sunday
1940-10-07,Monday,0,Labour Day
1940-10-08,Tuesday,9,
1940-10-09,Wednesday,9,
1940-10-10,Thursday,9,
1940-10-11,Friday,9,
1940-10-12,Saturday,3,
1940-10-13,Sunday,0,Sunday
1940-10-14,Monday,9,
1940-10-15,Tuesday,9,
1940-10-16,Wednesday,9,
1940-10-17,Thursday,9,
1940-10-18,Friday,9,
1940-10-19,Saturday,3,
1940-10-20,Sunday,0,Sunday
1940-10-21,Monday,9,
1940-10-22,Tuesday,9,
1940-10-23,Wednesday,9,
1940-10-24,Thursday,9,
1940-10-25,Friday,9,
1940-10-26,Saturday,3,
1940-10-27,Sunday,0,Sunday
1940-10-28,Monday,9,
1940-10-29,Tuesday,9,
1940-10-30,Wednesday,9,
1940-10-31,Thursday,9,
1940-11-01,Friday,9,
1940-11-02,Saturday,3,
1940-11-03,Sunday,0,Sunday
1940-11-04,Monday,9,
1940-11-05,Tuesday,9,
1940-11-06,Wednesday,9,
1940-11-07,Thursday,9,
1940-11-08,Friday,9,
1940-11-09,Saturday,3,
1940-11-10,Sunday,0,Sunday
1940-11-11,Monday,9,
1940-11-12,Tuesday,9,
1940-11-13,Wednesday,9,
1940-11-14,Thursday,9,
1940-11-15,Friday,9,
1940-11-16,Saturday,3,
1940-11-17,Sunday,0,Sunday
1940-11-18,Monday,9,
1940-11-19,Tuesday,9,
1940-11-20,Wednesday,9,
1940-11-21,Thursday,9,
1940-11-22,Friday,9,
1940-11-23,Saturday,3,
1940-11-24,Sunday,0,Sunday
1940-11-25,Monday,9,
1940-11-26,Tuesday,9,
1940-11-27,Wednesday,9,
1940-11-28,Thursday,9,
1940-11-29,Friday,9,
1940-11-30,Saturday,3,
1940-12-01,Sunday,0,Sunday
1940-12-02,Monday,9,
1940-12-03,Tuesday,9,
1940-12-04,Wednesday,9,
1940-12-05,Thursday,9,
1940-12-06,Friday,9,
1940-12-07,Saturday,3,
1940-12-08,Sunday,0,Sunday
1940-12-09,Monday,9,
1940-12-10,Tuesday,9,
1940-12-11,Wednesday,9,
1940-12-12,Thursday,9,
1940-12-13,Friday,9,
1940-12-14,Saturday,3,
1940-12-15,Sunday,0,Sunday
1940-12-16,Monday,9,
1940-12-17,Tuesday,6,
1940-12-18,Wednesday,9,
1940-12-19,Thursday,9,
1940-12-20,Friday,9,
1940-12-21,Saturday,3,
1940-12-22,Sunday,0,Sunday
1940-12-23,Monday,0,No pages
1940-12-24,Tuesday,0,No pages
1940-12-25,Wednesday,0,Christmas Day
1940-12-26,Thursday,0,Boxing Day
1940-12-27,Friday,0,No pages
1940-12-28,Saturday,0,No pages
1940-12-29,Sunday,0,Sunday
1940-12-30,Monday,0,No pages
1940-12-31,Tuesday,0,No pages
1941-01-01,Wednesday,0,New Years day
1941-01-02,Thursday,9,
1941-01-03,Friday,9,
1941-01-04,Saturday,3,
1941-01-05,Sunday,0,Sunday
1941-01-06,Monday,6,
1941-01-07,Tuesday,9,
1941-01-08,Wednesday,9,
1941-01-09,Thursday,9,
1941-01-10,Friday,9,
1941-01-11,Saturday,3,
1941-01-12,Sunday,0,Sunday
1941-01-13,Monday,9,
1941-01-14,Tuesday,9,
1941-01-15,Wednesday,9,
1941-01-16,Thursday,9,
1941-01-17,Friday,9,
1941-01-18,Saturday,3,
1941-01-19,Sunday,0,Sunday
1941-01-20,Monday,9,
1941-01-21,Tuesday,9,
1941-01-22,Wednesday,9,
1941-01-23,Thursday,9,
1941-01-24,Friday,9,
1941-01-25,Saturday,3,
1941-01-26,Sunday,0,Sunday
1941-01-27,Monday,0,Anniversary Day
1941-01-28,Tuesday,9,
1941-01-29,Wednesday,9,
1941-01-30,Thursday,9,
1941-01-31,Friday,9,
1941-02-01,Saturday,3,
1941-02-02,Sunday,0,Sunday
1941-02-03,Monday,9,
1941-02-04,Tuesday,9,
1941-02-05,Wednesday,9,
1941-02-06,Thursday,9,
1941-02-07,Friday,9,
1941-02-08,Saturday,3,
1941-02-09,Sunday,0,Sunday
1941-02-10,Monday,9,
1941-02-11,Tuesday,9,
1941-02-12,Wednesday,9,
1941-02-13,Thursday,9,
1941-02-14,Friday,9,
1941-02-15,Saturday,0,No pages
1941-02-16,Sunday,0,Sunday
1941-02-17,Monday,9,
1941-02-18,Tuesday,9,
1941-02-19,Wednesday,9,
1941-02-20,Thursday,9,
1941-02-21,Friday,9,
1941-02-22,Saturday,3,
1941-02-23,Sunday,0,Sunday
1941-02-24,Monday,9,
1941-02-25,Tuesday,9,
1941-02-26,Wednesday,9,
1941-02-27,Thursday,9,
1941-02-28,Friday,9,
1941-03-01,Saturday,3,
1941-03-02,Sunday,0,Sunday
1941-03-03,Monday,9,
1941-03-04,Tuesday,9,
1941-03-05,Wednesday,9,
1941-03-06,Thursday,9,
1941-03-07,Friday,9,
1941-03-08,Saturday,3,
1941-03-09,Sunday,0,Sunday
1941-03-10,Monday,9,
1941-03-11,Tuesday,9,
1941-03-12,Wednesday,9,
1941-03-13,Thursday,9,
1941-03-14,Friday,9,
1941-03-15,Saturday,3,
1941-03-16,Sunday,0,Sunday
1941-03-17,Monday,9,
1941-03-18,Tuesday,9,
1941-03-19,Wednesday,9,
1941-03-20,Thursday,9,
1941-03-21,Friday,9,
1941-03-22,Saturday,3,
1941-03-23,Sunday,0,Sunday
1941-03-24,Monday,9,
1941-03-25,Tuesday,9,
1941-03-26,Wednesday,9,
1941-03-27,Thursday,9,
1941-03-28,Friday,9,
1941-03-29,Saturday,3,
1941-03-30,Sunday,0,Sunday
1941-03-31,Monday,9,
1941-04-01,Tuesday,9,
1941-04-02,Wednesday,9,
1941-04-03,Thursday,9,
1941-04-04,Friday,9,
1941-04-05,Saturday,3,
1941-04-06,Sunday,0,Sunday
1941-04-07,Monday,9,
1941-04-08,Tuesday,9,
1941-04-09,Wednesday,9,
1941-04-10,Thursday,6,
1941-04-11,Friday,0,Good Friday
1941-04-12,Saturday,0,Easter Saturday
1941-04-13,Sunday,0,Sunday
1941-04-14,Monday,0,Easter Monday
1941-04-15,Tuesday,9,
1941-04-16,Wednesday,9,
1941-04-17,Thursday,9,
1941-04-18,Friday,9,
1941-04-19,Saturday,0,No pages
1941-04-20,Sunday,0,Sunday
1941-04-21,Monday,6,
1941-04-22,Tuesday,9,
1941-04-23,Wednesday,6,
1941-04-24,Thursday,9,
1941-04-25,Friday,0,Anzac Day
1941-04-26,Saturday,3,
1941-04-27,Sunday,0,Sunday
1941-04-28,Monday,9,
1941-04-29,Tuesday,6,
1941-04-30,Wednesday,9,
1941-05-01,Thursday,9,
1941-05-02,Friday,9,
1941-05-03,Saturday,3,
1941-05-04,Sunday,0,Sunday
1941-05-05,Monday,9,
1941-05-06,Tuesday,9,
1941-05-07,Wednesday,9,
1941-05-08,Thursday,9,
1941-05-09,Friday,9,
1941-05-10,Saturday,3,
1941-05-11,Sunday,0,Sunday
1941-05-12,Monday,9,
1941-05-13,Tuesday,9,
1941-05-14,Wednesday,9,
1941-05-15,Thursday,9,
1941-05-16,Friday,9,
1941-05-17,Saturday,3,
1941-05-18,Sunday,0,Sunday
1941-05-19,Monday,9,
1941-05-20,Tuesday,9,
1941-05-21,Wednesday,9,
1941-05-22,Thursday,9,
1941-05-23,Friday,9,
1941-05-24,Saturday,3,
1941-05-25,Sunday,0,Sunday
1941-05-26,Monday,9,
1941-05-27,Tuesday,9,
1941-05-28,Wednesday,9,
1941-05-29,Thursday,9,
1941-05-30,Friday,9,
1941-05-31,Saturday,3,
1941-06-01,Sunday,0,Sunday
1941-06-02,Monday,9,
1941-06-03,Tuesday,9,
1941-06-04,Wednesday,9,
1941-06-05,Thursday,9,
1941-06-06,Friday,9,
1941-06-07,Saturday,3,
1941-06-08,Sunday,0,Sunday
1941-06-09,Monday,9,
1941-06-10,Tuesday,9,
1941-06-11,Wednesday,9,
1941-06-12,Thursday,9,
1941-06-13,Friday,9,
1941-06-14,Saturday,3,
1941-06-15,Sunday,0,Sunday
1941-06-16,Monday,0,King's Birthday
1941-06-17,Tuesday,9,
1941-06-18,Wednesday,9,
1941-06-19,Thursday,9,
1941-06-20,Friday,9,
1941-06-21,Saturday,3,
1941-06-22,Sunday,0,Sunday
1941-06-23,Monday,9,
1941-06-24,Tuesday,9,
1941-06-25,Wednesday,9,
1941-06-26,Thursday,9,
1941-06-27,Friday,9,
1941-06-28,Saturday,3,
1941-06-29,Sunday,0,Sunday
1941-06-30,Monday,9,
1941-07-01,Tuesday,9,
1941-07-02,Wednesday,9,
1941-07-03,Thursday,9,
1941-07-04,Friday,9,
1941-07-05,Saturday,3,
1941-07-06,Sunday,0,Sunday
1941-07-07,Monday,9,
1941-07-08,Tuesday,9,
1941-07-09,Wednesday,9,
1941-07-10,Thursday,9,
1941-07-11,Friday,9,
1941-07-12,Saturday,3,
1941-07-13,Sunday,0,Sunday
1941-07-14,Monday,9,
1941-07-15,Tuesday,9,
1941-07-16,Wednesday,9,
1941-07-17,Thursday,9,
1941-07-18,Friday,9,
1941-07-19,Saturday,3,
1941-07-20,Sunday,0,Sunday
1941-07-21,Monday,9,
1941-07-22,Tuesday,9,
1941-07-23,Wednesday,9,
1941-07-24,Thursday,9,
1941-07-25,Friday,9,
1941-07-26,Saturday,3,
1941-07-27,Sunday,0,Sunday
1941-07-28,Monday,9,
1941-07-29,Tuesday,9,
1941-07-30,Wednesday,9,
1941-07-31,Thursday,9,
1941-08-01,Friday,9,
1941-08-02,Saturday,3,
1941-08-03,Sunday,0,Sunday
1941-08-04,Monday,0,Bank Holiday
1941-08-05,Tuesday,9,
1941-08-06,Wednesday,9,
1941-08-07,Thursday,9,
1941-08-08,Friday,9,
1941-08-09,Saturday,3,
1941-08-10,Sunday,0,Sunday
1941-08-11,Monday,9,
1941-08-12,Tuesday,9,
1941-08-13,Wednesday,9,
1941-08-14,Thursday,9,
1941-08-15,Friday,9,
1941-08-16,Saturday,3,
1941-08-17,Sunday,0,Sunday
1941-08-18,Monday,9,
1941-08-19,Tuesday,9,
1941-08-20,Wednesday,9,
1941-08-21,Thursday,9,
1941-08-22,Friday,9,
1941-08-23,Saturday,3,
1941-08-24,Sunday,0,Sunday
1941-08-25,Monday,9,
1941-08-26,Tuesday,9,
1941-08-27,Wednesday,9,
1941-08-28,Thursday,9,
1941-08-29,Friday,9,
1941-08-30,Saturday,3,
1941-08-31,Sunday,0,Sunday
1941-09-01,Monday,9,
1941-09-02,Tuesday,9,
1941-09-03,Wednesday,9,
1941-09-04,Thursday,9,
1941-09-05,Friday,9,
1941-09-06,Saturday,3,
1941-09-07,Sunday,0,Sunday
1941-09-08,Monday,8,
1941-09-09,Tuesday,9,
1941-09-10,Wednesday,9,
1941-09-11,Thursday,9,
1941-09-12,Friday,9,
1941-09-13,Saturday,3,
1941-09-14,Sunday,0,Sunday
1941-09-15,Monday,9,
1941-09-16,Tuesday,6,
1941-09-17,Wednesday,9,
1941-09-18,Thursday,9,
1941-09-19,Friday,9,
1941-09-20,Saturday,3,
1941-09-21,Sunday,0,Sunday
1941-09-22,Monday,9,
1941-09-23,Tuesday,9,
1941-09-24,Wednesday,9,
1941-09-25,Thursday,9,
1941-09-26,Friday,9,
1941-09-27,Saturday,3,
1941-09-28,Sunday,0,Sunday
1941-09-29,Monday,9,
1941-09-30,Tuesday,9,
1941-10-01,Wednesday,9,
1941-10-02,Thursday,9,
1941-10-03,Friday,9,
1941-10-04,Saturday,3,
1941-10-05,Sunday,0,Sunday
1941-10-06,Monday,0,Labour Day
1941-10-07,Tuesday,9,
1941-10-08,Wednesday,9,
1941-10-09,Thursday,9,
1941-10-10,Friday,9,
1941-10-11,Saturday,3,
1941-10-12,Sunday,0,Sunday
1941-10-13,Monday,9,
1941-10-14,Tuesday,9,
1941-10-15,Wednesday,9,
1941-10-16,Thursday,9,
1941-10-17,Friday,9,
1941-10-18,Saturday,3,
1941-10-19,Sunday,0,Sunday
1941-10-20,Monday,9,
1941-10-21,Tuesday,9,
1941-10-22,Wednesday,9,
1941-10-23,Thursday,9,
1941-10-24,Friday,9,
1941-10-25,Saturday,3,
1941-10-26,Sunday,0,Sunday
1941-10-27,Monday,9,
1941-10-28,Tuesday,9,
1941-10-29,Wednesday,9,
1941-10-30,Thursday,9,
1941-10-31,Friday,9,
1941-11-01,Saturday,3,
1941-11-02,Sunday,0,Sunday
1941-11-03,Monday,9,
1941-11-04,Tuesday,9,
1941-11-05,Wednesday,9,
1941-11-06,Thursday,9,
1941-11-07,Friday,9,
1941-11-08,Saturday,3,
1941-11-09,Sunday,0,Sunday
1941-11-10,Monday,9,
1941-11-11,Tuesday,9,
1941-11-12,Wednesday,9,
